#èëÇ´çûÇ›ÉtÉ@ÉCÉãñº   :              Tomlinson_150708_101.dat
#ì˙éû                :        2015/07/08 13:46:29
#äiéqíËêîa (nm)Å@     :          2.46E-10
#ã§êUé¸îgêîf (MHz)Å@  :           3250000.00
#éøì_ÇÃéøó m(kg)      :          3.10E-13
#ÇŒÇÀíËêîK(N/m)       :         3.20E+03
#îSê´íËêîH(Ns/m)      :         2.5000E-05
#äÓî¬É|ÉeÉìÉVÉÉÉãUo(J):             1.2000E-17
#äÓî¬êUïùX (nm)       :         2.0000E-10
#
# 1.åoâﬂéûä‘t 2.íTêjà íuxt 3.íTêjë¨ìxvt 4.äÓî¬à íuxs 5.äÓî¬ë¨ìxvs 6.åoâﬂéûä‘Ti(s) 7.íTêjà íuXxt(m) 8.äÓî¬à íuXxs(m) 9.äÓî¬Ç…Ç©Ç©ÇÈóÕfsub
  0.3389778  -1.213833E+00  -1.727579E+00  4.817594E+00  1.698622E+00  1.660000E-08  -4.752415E-11  1.886190E-10  1.554773E+00
  0.3430619  -1.220652E+00  -1.611647E+00  4.810617E+00  1.718283E+00  1.680000E-08  -4.779110E-11  1.883458E-10  1.944294E+00
  0.3471460  -1.226999E+00  -1.496698E+00  4.803559E+00  1.737916E+00  1.700000E-08  -4.803960E-11  1.880695E-10  2.362397E+00
  0.3512301  -1.232879E+00  -1.382896E+00  4.796421E+00  1.757519E+00  1.720000E-08  -4.826981E-11  1.877900E-10  2.808164E+00
  0.3553141  -1.238296E+00  -1.270398E+00  4.789203E+00  1.777094E+00  1.740000E-08  -4.848192E-11  1.875075E-10  3.280639E+00
  0.3593982  -1.243257E+00  -1.159358E+00  4.781906E+00  1.796638E+00  1.760000E-08  -4.867616E-11  1.872217E-10  3.778836E+00
  0.3634823  -1.247768E+00  -1.049924E+00  4.774528E+00  1.816153E+00  1.780000E-08  -4.885277E-11  1.869329E-10  4.301736E+00
  0.3675663  -1.251836E+00  -9.422416E-01  4.767071E+00  1.835637E+00  1.800000E-08  -4.901202E-11  1.866409E-10  4.848291E+00
  0.3716504  -1.255467E+00  -8.364485E-01  4.759535E+00  1.855091E+00  1.820000E-08  -4.915420E-11  1.863459E-10  5.417427E+00
  0.3757345  -1.258671E+00  -7.326785E-01  4.751919E+00  1.874514E+00  1.840000E-08  -4.927962E-11  1.860477E-10  6.008044E+00
  0.3798186  -1.261455E+00  -6.310600E-01  4.744223E+00  1.893905E+00  1.860000E-08  -4.938862E-11  1.857464E-10  6.619019E+00
